id;pesid;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;sem_estado_fisico
697051;1550392;Condutor;Lesões Leves;52;Masculino;0;1;0;0;0
697053;1550501;Condutor;Lesões Leves;20;Masculino;0;1;0;0;0
697053;1550503;Condutor;Ileso;29;Feminino;1;0;0;0;0
697054;1550605;Condutor;Ileso;31;Masculino;1;0;0;0;0
697054;1550666;Condutor;Ileso;39;Masculino;1;0;0;0;0
697055;1550397;Condutor;Lesões Leves;53;Masculino;0;1;0;0;0
697055;1550398;Condutor;Ileso;25;Masculino;1;0;0;0;0
697057;1550459;Condutor;Ileso;38;Masculino;1;0;0;0;0
697057;1550460;Passageiro;Lesões Leves;71;Masculino;0;1;0;0;0
697057;1550462;Passageiro;Lesões Leves;20;Feminino;0;1;0;0;0
697057;1550467;Passageiro;Lesões Leves;65;Feminino;0;1;0;0;0
697057;1550468;Condutor;Lesões Leves;31;Feminino;0;1;0;0;0
697058;1550404;Condutor;Lesões Leves;30;Masculino;0;1;0;0;0
697058;1550405;Condutor;Ileso;26;Feminino;1;0;0;0;0
697059;1550400;Condutor;Ileso;29;Masculino;1;0;0;0;0
697059;1550401;Condutor;Lesões Leves;25;Masculino;0;1;0;0;0
697060;1550583;Condutor;Ileso;37;Masculino;1;0;0;0;0
697060;1550584;Condutor;Lesões Leves;42;Masculino;0;1;0;0;0
697061;1550407;Condutor;Ileso;44;Masculino;1;0;0;0;0
697061;1550408;Condutor;Ileso;50;Masculino;1;0;0;0;0
697062;1550409;Condutor;Óbito;33;Masculino;0;0;0;1;0
697063;1550504;Condutor;Lesões Leves;56;Masculino;0;1;0;0;0
697063;1550505;Condutor;Ileso;55;Masculino;1;0;0;0;0
697063;1550553;Passageiro;Ileso;50;Feminino;1;0;0;0;0
697063;1550554;Passageiro;Ileso;;;1;0;0;0;0
697064;1550446;Condutor;Ileso;64;Masculino;1;0;0;0;0
697064;1550447;Condutor;Lesões Graves;41;Masculino;0;0;1;0;0
697065;1550471;Pedestre;Óbito;47;Masculino;0;0;0;1;0
697065;1550473;Condutor;Ileso;25;Masculino;1;0;0;0;0
697065;1550482;Condutor;Ileso;28;Masculino;1;0;0;0;0
697066;1550423;Condutor;Lesões Leves;43;Masculino;0;1;0;0;0
697066;1550424;Passageiro;Lesões Leves;32;Masculino;0;1;0;0;0
697067;1550550;Condutor;Lesões Leves;23;Masculino;0;1;0;0;0
697068;1550427;Condutor;Lesões Graves;56;Feminino;0;0;1;0;0
697068;1550429;Passageiro;Lesões Graves;25;Masculino;0;0;1;0;0
697068;1550433;Passageiro;Ileso;14;Feminino;1;0;0;0;0
697069;1550428;Condutor;Ileso;40;Masculino;1;0;0;0;0
697069;1550430;Passageiro;Ileso;49;Masculino;1;0;0;0;0
697070;1550441;Condutor;Lesões Leves;67;Masculino;0;1;0;0;0
697070;1550442;Passageiro;Lesões Leves;24;Masculino;0;1;0;0;0
697071;1550426;Condutor;Lesões Leves;33;Masculino;0;1;0;0;0
697072;1550484;Condutor;Lesões Graves;18;Masculino;0;0;1;0;0
697072;1550491;Condutor;Ileso;40;Masculino;1;0;0;0;0
697072;1550492;Condutor;Ileso;47;Masculino;1;0;0;0;0
697073;1550524;Condutor;Ileso;36;Masculino;1;0;0;0;0
697073;1550528;Condutor;Lesões Leves;39;Masculino;0;1;0;0;0
697074;1550642;Condutor;Lesões Leves;25;Masculino;0;1;0;0;0
697074;1555134;Condutor;;;;0;0;0;0;1
697075;1550440;Condutor;Lesões Leves;50;Masculino;0;1;0;0;0
697076;1550515;Condutor;Ileso;53;Masculino;1;0;0;0;0
697076;1550516;Condutor;Lesões Leves;22;Masculino;0;1;0;0;0
697077;1550448;Condutor;Ileso;26;Feminino;1;0;0;0;0
697077;1550449;Condutor;Lesões Leves;25;Masculino;0;1;0;0;0
697078;1550499;Condutor;Lesões Leves;58;Masculino;0;1;0;0;0
697078;1550500;Passageiro;Lesões Leves;54;Feminino;0;1;0;0;0
697078;1550502;Condutor;Ileso;32;Feminino;1;0;0;0;0
697079;1550477;Condutor;Ileso;75;Masculino;1;0;0;0;0
697079;1550480;Condutor;Lesões Leves;44;Masculino;0;1;0;0;0
697080;1550627;Condutor;Óbito;26;Masculino;0;0;0;1;0
697081;1550495;Condutor;Lesões Graves;24;Masculino;0;0;1;0;0
697081;1553752;Passageiro;Lesões Graves;21;Masculino;0;0;1;0;0
697081;1553753;Pedestre;Lesões Graves;29;Feminino;0;0;1;0;0
697082;1550636;Condutor;Lesões Graves;41;Masculino;0;0;1;0;0
697082;1552824;Condutor;;;;0;0;0;0;1
697083;1550458;Condutor;Ileso;40;Masculino;1;0;0;0;0
697083;1550469;Condutor;Lesões Leves;29;Masculino;0;1;0;0;0
697083;1550470;Passageiro;Ileso;49;Masculino;1;0;0;0;0
697083;1550522;Passageiro;Lesões Leves;32;Masculino;0;1;0;0;0
697084;1550453;Condutor;Ileso;24;Masculino;1;0;0;0;0
697084;1550454;Pedestre;Lesões Leves;;Feminino;0;1;0;0;0
697085;1550523;Condutor;Lesões Leves;29;Feminino;0;1;0;0;0
697085;1550527;Condutor;Ileso;31;Feminino;1;0;0;0;0
697085;1550529;Passageiro;Ileso;60;Feminino;1;0;0;0;0
697086;1550455;Condutor;Ileso;42;Masculino;1;0;0;0;0
697086;1550456;Condutor;Ileso;45;Masculino;1;0;0;0;0
697086;1550457;Passageiro;Lesões Leves;39;Feminino;0;1;0;0;0
697087;1550542;Condutor;Ileso;41;Masculino;1;0;0;0;0
697087;1550544;Passageiro;Lesões Leves;39;Feminino;0;1;0;0;0
697088;1550591;Condutor;Lesões Leves;27;Masculino;0;1;0;0;0
697089;1550461;Condutor;Lesões Leves;46;Masculino;0;1;0;0;0
697089;1552821;Testemunha;;;;0;0;0;0;1
697090;1550463;Condutor;Ileso;35;Masculino;1;0;0;0;0
697090;1550464;Condutor;Ileso;38;Masculino;1;0;0;0;0
697091;1550497;Condutor;Ileso;49;Masculino;1;0;0;0;0
697091;1550535;Condutor;Lesões Leves;26;Masculino;0;1;0;0;0
697092;1550509;Condutor;Ileso;43;Masculino;1;0;0;0;0
697092;1550512;Condutor;Lesões Leves;25;Masculino;0;1;0;0;0
697093;1550632;Condutor;Lesões Leves;40;Masculino;0;1;0;0;0
697094;1550475;Condutor;Ileso;33;Masculino;1;0;0;0;0
697094;1550481;Condutor;Lesões Graves;19;Masculino;0;0;1;0;0
697095;1550590;Condutor;Lesões Leves;19;Masculino;0;1;0;0;0
697096;1550485;Condutor;Ileso;36;Masculino;1;0;0;0;0
697096;1550486;Condutor;Lesões Leves;;Masculino;0;1;0;0;0
697098;1550635;Condutor;Ileso;32;Masculino;1;0;0;0;0
697098;1550637;Pedestre;Lesões Graves;52;Masculino;0;0;1;0;0
697099;1550517;Condutor;Lesões Graves;19;Feminino;0;0;1;0;0
697099;1550518;Condutor;Lesões Leves;27;Feminino;0;1;0;0;0
697099;1552193;Passageiro;Lesões Leves;29;Feminino;0;1;0;0;0
697100;1550566;Condutor;Ileso;54;Masculino;1;0;0;0;0
697100;1550567;Passageiro;Ileso;27;Masculino;1;0;0;0;0
697100;1554255;Passageiro;Lesões Leves;52;Feminino;0;1;0;0;0
697100;1554257;Passageiro;Lesões Leves;13;Masculino;0;1;0;0;0
697101;1550730;Condutor;Ileso;44;Masculino;1;0;0;0;0
697101;1550731;Condutor;Ileso;64;Masculino;1;0;0;0;0
697101;1550732;Passageiro;Lesões Leves;59;Feminino;0;1;0;0;0
697101;1550733;Condutor;Ileso;34;Masculino;1;0;0;0;0
697102;1550498;Condutor;Ileso;42;Masculino;1;0;0;0;0
697102;1550541;Condutor;Ileso;49;Masculino;1;0;0;0;0
697103;1550493;Condutor;Ileso;50;Masculino;1;0;0;0;0
697103;1550494;Condutor;Ileso;45;Masculino;1;0;0;0;0
697104;1550568;Condutor;Ileso;54;Masculino;1;0;0;0;0
697104;1550569;Condutor;Lesões Leves;18;Feminino;0;1;0;0;0
697104;1550588;Passageiro;Ileso;54;Feminino;1;0;0;0;0
697105;1550511;Condutor;Ileso;49;Masculino;1;0;0;0;0
697105;1550513;Condutor;Ileso;49;Masculino;1;0;0;0;0
697105;1550514;Passageiro;Ileso;24;Masculino;1;0;0;0;0
697106;1550572;Condutor;Lesões Leves;68;Masculino;0;1;0;0;0
697106;1550574;Passageiro;Ileso;63;Masculino;1;0;0;0;0
697106;1550645;Condutor;Lesões Leves;31;Masculino;0;1;0;0;0
697106;1550651;Passageiro;Lesões Graves;27;Feminino;0;0;1;0;0
697106;1550653;Passageiro;Lesões Graves;1;Masculino;0;0;1;0;0
697107;1550683;Condutor;Óbito;64;Masculino;0;0;0;1;0
697107;1550685;Passageiro;Lesões Leves;25;Feminino;0;1;0;0;0
697107;1550686;Condutor;Ileso;62;Masculino;1;0;0;0;0
697108;1550674;Condutor;Lesões Leves;50;Masculino;0;1;0;0;0
697108;1552569;Condutor;Óbito;54;Masculino;0;0;0;1;0
697109;1550549;Condutor;Lesões Leves;38;Masculino;0;1;0;0;0
697109;1550552;Condutor;Ileso;60;Masculino;1;0;0;0;0
697110;1550589;Condutor;Ileso;37;Masculino;1;0;0;0;0
697111;1550545;Condutor;Lesões Leves;40;Masculino;0;1;0;0;0
697111;1550564;Condutor;Ileso;43;Masculino;1;0;0;0;0
697112;1550538;Condutor;Ileso;27;Masculino;1;0;0;0;0
697112;1550543;Condutor;Lesões Graves;42;Masculino;0;0;1;0;0
697112;1550546;Passageiro;Lesões Leves;46;Feminino;0;1;0;0;0
697112;1550547;Passageiro;Lesões Leves;39;Feminino;0;1;0;0;0
697113;1550539;Condutor;Lesões Leves;35;Masculino;0;1;0;0;0
697113;1550540;Condutor;Lesões Leves;26;Masculino;0;1;0;0;0
697114;1550558;Condutor;Ileso;43;Feminino;1;0;0;0;0
697114;1550561;Condutor;Ileso;43;Masculino;1;0;0;0;0
697115;1550551;Condutor;Lesões Graves;28;Masculino;0;0;1;0;0
697116;1550559;Pedestre;Óbito;84;Masculino;0;0;0;1;0
697116;1552398;Condutor;;;;0;0;0;0;1
697117;1550555;Condutor;Lesões Leves;52;Masculino;0;1;0;0;0
697117;1550556;Passageiro;Lesões Leves;44;Masculino;0;1;0;0;0
697117;1550560;Passageiro;Lesões Leves;44;Masculino;0;1;0;0;0
697117;1550562;Passageiro;Lesões Leves;58;Masculino;0;1;0;0;0
697117;1551176;Condutor;;;;0;0;0;0;1
697118;1550563;Condutor;Ileso;47;Masculino;1;0;0;0;0
697118;1550570;Condutor;Lesões Leves;27;Masculino;0;1;0;0;0
697119;1550652;Condutor;Ileso;;Masculino;1;0;0;0;0
697119;1552632;Condutor;Lesões Leves;33;Masculino;0;1;0;0;0
697120;1550638;Condutor;Ileso;34;Masculino;1;0;0;0;0
697120;1550639;Passageiro;Lesões Leves;33;Feminino;0;1;0;0;0
697121;1550610;Condutor;Ileso;26;Masculino;1;0;0;0;0
697121;1551421;Condutor;Lesões Leves;42;Masculino;0;1;0;0;0
697121;1551422;Condutor;Ileso;30;Masculino;1;0;0;0;0
697121;1551427;Condutor;Ileso;25;Masculino;1;0;0;0;0
697122;1550579;Condutor;Ileso;45;Masculino;1;0;0;0;0
697122;1550580;Condutor;Lesões Leves;43;Masculino;0;1;0;0;0
697123;1550573;Condutor;Lesões Graves;26;Masculino;0;0;1;0;0
697123;1552224;Condutor;;;;0;0;0;0;1
697124;1550582;Condutor;Lesões Leves;50;Feminino;0;1;0;0;0
697124;1550587;Condutor;Ileso;59;Masculino;1;0;0;0;0
697124;1554393;Passageiro;Lesões Leves;8;Masculino;0;1;0;0;0
697125;1550575;Condutor;Lesões Leves;30;Masculino;0;1;0;0;0
697126;1550607;Condutor;Ileso;53;Masculino;1;0;0;0;0
697126;1550608;Condutor;Lesões Graves;53;Masculino;0;0;1;0;0
697126;1550609;Condutor;Ileso;38;Masculino;1;0;0;0;0
697127;1550581;Condutor;;;;0;0;0;0;1
697127;1550586;Condutor;Lesões Leves;20;Feminino;0;1;0;0;0
697128;1550634;Condutor;Lesões Leves;38;Masculino;0;1;0;0;0
697129;1550599;Condutor;Lesões Leves;71;Masculino;0;1;0;0;0
697130;1550612;Condutor;Ileso;44;Masculino;1;0;0;0;0
697130;1550613;Pedestre;Óbito;37;Feminino;0;0;0;1;0
697130;1550615;Testemunha;;;;0;0;0;0;1
697131;1550595;Condutor;Ileso;68;Feminino;1;0;0;0;0
697131;1550597;Passageiro;Lesões Leves;96;Feminino;0;1;0;0;0
697132;1550603;Condutor;Ileso;35;Masculino;1;0;0;0;0
697132;1550604;Condutor;Lesões Graves;48;Masculino;0;0;1;0;0
697133;1550825;Condutor;Ileso;33;Masculino;1;0;0;0;0
697133;1550827;Passageiro;Lesões Leves;37;Masculino;0;1;0;0;0
697134;1550600;Condutor;Lesões Leves;42;Masculino;0;1;0;0;0
697134;1554517;Passageiro;Lesões Leves;29;Masculino;0;1;0;0;0
697135;1550601;Condutor;Lesões Leves;62;Masculino;0;1;0;0;0
697137;1550611;Condutor;Ileso;54;Masculino;1;0;0;0;0
697137;1550614;Condutor;Lesões Graves;19;Feminino;0;0;1;0;0
697138;1550616;Condutor;Lesões Leves;48;Masculino;0;1;0;0;0
697139;1550694;Condutor;Lesões Leves;47;Masculino;0;1;0;0;0
697139;1550696;Condutor;Ileso;30;Masculino;1;0;0;0;0
697140;1550617;Condutor;Ileso;60;Masculino;1;0;0;0;0
697140;1550618;Condutor;Ileso;38;Masculino;1;0;0;0;0
697141;1550621;Condutor;;;;0;0;0;0;1
697142;1552559;Condutor;Lesões Leves;30;Feminino;0;1;0;0;0
697142;1552560;Condutor;Ileso;42;Masculino;1;0;0;0;0
697142;1552573;Passageiro;Lesões Leves;34;Masculino;0;1;0;0;0
697144;1550623;Condutor;Ileso;31;Masculino;1;0;0;0;0
697144;1550624;Condutor;Lesões Leves;74;Masculino;0;1;0;0;0
697145;1550625;Condutor;Ileso;38;Masculino;1;0;0;0;0
697145;1550626;Passageiro;Ileso;31;Feminino;1;0;0;0;0
697145;1550628;Pedestre;Óbito;;Masculino;0;0;0;1;0
697146;1550772;Condutor;Ileso;65;Masculino;1;0;0;0;0
697146;1550773;Condutor;Ileso;41;Masculino;1;0;0;0;0
697146;1550830;Passageiro;Lesões Leves;57;Feminino;0;1;0;0;0
697146;1551207;Passageiro;Lesões Leves;65;Feminino;0;1;0;0;0
697146;1551209;Passageiro;Ileso;26;Masculino;1;0;0;0;0
697146;1551210;Passageiro;Ileso;64;Feminino;1;0;0;0;0
697146;1551212;Passageiro;Ileso;2;Masculino;1;0;0;0;0
697146;1551213;Passageiro;Ileso;23;Feminino;1;0;0;0;0
697146;1551214;Passageiro;Ileso;58;Masculino;1;0;0;0;0
697146;1551216;Passageiro;Lesões Leves;50;Feminino;0;1;0;0;0
697146;1551218;Passageiro;Lesões Leves;53;Masculino;0;1;0;0;0
697146;1551220;Passageiro;Ileso;45;Masculino;1;0;0;0;0
697146;1551224;Passageiro;Ileso;2;Masculino;1;0;0;0;0
697146;1551225;Passageiro;Ileso;37;Feminino;1;0;0;0;0
697146;1551226;Passageiro;Ileso;12;Masculino;1;0;0;0;0
697146;1551227;Passageiro;Ileso;35;Masculino;1;0;0;0;0
697146;1551229;Passageiro;Lesões Graves;10;Masculino;0;0;1;0;0
697146;1551231;Passageiro;Lesões Leves;37;Feminino;0;1;0;0;0
697146;1551232;Passageiro;Ileso;13;Feminino;1;0;0;0;0
697146;1551233;Passageiro;Ileso;69;Masculino;1;0;0;0;0
697146;1551236;Passageiro;Lesões Leves;4;Feminino;0;1;0;0;0
697146;1551237;Passageiro;Lesões Leves;20;Feminino;0;1;0;0;0
697146;1551238;Passageiro;Lesões Leves;39;Feminino;0;1;0;0;0
697146;1551240;Passageiro;Ileso;;Masculino;1;0;0;0;0
697147;1550629;Condutor;Lesões Leves;32;Masculino;0;1;0;0;0
697147;1550630;Passageiro;Ileso;66;Feminino;1;0;0;0;0
697147;1550631;Passageiro;Ileso;;Masculino;1;0;0;0;0
697148;1550739;Condutor;Lesões Leves;33;Feminino;0;1;0;0;0
697148;1553879;Passageiro;Lesões Leves;38;Feminino;0;1;0;0;0
697149;1550654;Condutor;Lesões Leves;22;Masculino;0;1;0;0;0
697149;1550655;Passageiro;Lesões Leves;44;Masculino;0;1;0;0;0
697149;1550656;Passageiro;Lesões Leves;35;Masculino;0;1;0;0;0
697149;1550657;Passageiro;Lesões Leves;40;Masculino;0;1;0;0;0
697149;1550658;Condutor;Ileso;50;Masculino;1;0;0;0;0
697150;1550848;Condutor;;;;0;0;0;0;1
697150;1550849;Condutor;Lesões Graves;27;Masculino;0;0;1;0;0
697150;1550850;Condutor;Ileso;21;Masculino;1;0;0;0;0
697150;1550851;Condutor;Lesões Leves;54;Masculino;0;1;0;0;0
697151;1550688;Condutor;Lesões Graves;31;Feminino;0;0;1;0;0
697151;1552389;Passageiro;Lesões Graves;32;Feminino;0;0;1;0;0
697151;1552412;Condutor;Ileso;61;Masculino;1;0;0;0;0
697151;1552423;Condutor;Ileso;68;Masculino;1;0;0;0;0
697151;1552438;Passageiro;Lesões Graves;24;Masculino;0;0;1;0;0
697152;1550643;Condutor;Ileso;;;1;0;0;0;0
697153;1550659;Condutor;Lesões Leves;40;Masculino;0;1;0;0;0
697153;1552401;Condutor;Ileso;49;Masculino;1;0;0;0;0
697154;1550864;Condutor;;;;0;0;0;0;1
697154;1550865;Condutor;Lesões Leves;45;Masculino;0;1;0;0;0
697155;1550769;Condutor;Ileso;61;Masculino;1;0;0;0;0
697155;1550770;Condutor;Lesões Leves;26;Masculino;0;1;0;0;0
697156;1550681;Condutor;Lesões Leves;60;Masculino;0;1;0;0;0
697156;1552295;Condutor;;;;0;0;0;0;1
697157;1550690;Condutor;Ileso;43;Masculino;1;0;0;0;0
697157;1550781;Condutor;Lesões Leves;44;Masculino;0;1;0;0;0
697157;1550783;Passageiro;Lesões Leves;34;Feminino;0;1;0;0;0
697158;1550747;Condutor;Ileso;43;Masculino;1;0;0;0;0
697158;1550748;Condutor;Lesões Leves;42;Masculino;0;1;0;0;0
697159;1550743;Condutor;Ileso;64;Masculino;1;0;0;0;0
697160;1550660;Condutor;Lesões Leves;17;Masculino;0;1;0;0;0
697162;1550661;Condutor;Lesões Leves;20;Masculino;0;1;0;0;0
697163;1550709;Condutor;Lesões Graves;29;Masculino;0;0;1;0;0
697163;1550711;Condutor;Ileso;67;Masculino;1;0;0;0;0
697163;1550712;Passageiro;Ileso;24;Masculino;1;0;0;0;0
697164;1550662;Condutor;Lesões Leves;49;Feminino;0;1;0;0;0
697164;1550663;Condutor;Lesões Graves;21;Masculino;0;0;1;0;0
697164;1550664;Passageiro;Lesões Leves;50;Feminino;0;1;0;0;0
697165;1550758;Condutor;Lesões Graves;43;Masculino;0;0;1;0;0
697166;1551665;Condutor;;;;0;0;0;0;1
697167;1550670;Condutor;Lesões Leves;57;Masculino;0;1;0;0;0
697167;1550673;Condutor;Ileso;53;Feminino;1;0;0;0;0
697168;1550667;Condutor;Lesões Leves;50;Masculino;0;1;0;0;0
697169;1550669;Condutor;Lesões Leves;34;Feminino;0;1;0;0;0
697169;1550672;Passageiro;Lesões Leves;20;Feminino;0;1;0;0;0
697170;1550671;Condutor;Lesões Leves;42;Masculino;0;1;0;0;0
697170;1550675;Condutor;Ileso;50;Masculino;1;0;0;0;0
697171;1550836;Condutor;Lesões Leves;46;Masculino;0;1;0;0;0
697172;1550677;Condutor;Lesões Leves;66;Masculino;0;1;0;0;0
697172;1550678;Passageiro;Lesões Leves;58;Feminino;0;1;0;0;0
697172;1550679;Condutor;Ileso;38;Masculino;1;0;0;0;0
697173;1550680;Condutor;Ileso;68;Masculino;1;0;0;0;0
697173;1552848;Condutor;Lesões Leves;55;Masculino;0;1;0;0;0
697173;1552849;Passageiro;Lesões Leves;44;Masculino;0;1;0;0;0
697174;1550682;Condutor;Ileso;44;Masculino;1;0;0;0;0
697174;1550687;Testemunha;;;;0;0;0;0;1
697175;1550775;Condutor;Lesões Leves;37;Masculino;0;1;0;0;0
697176;1550738;Condutor;Lesões Leves;32;Masculino;0;1;0;0;0
697177;1550820;Condutor;Lesões Leves;25;Masculino;0;1;0;0;0
697177;1550821;Condutor;Ileso;44;Masculino;1;0;0;0;0
697178;1550760;Condutor;Ileso;31;Masculino;1;0;0;0;0
697178;1550761;Passageiro;Lesões Leves;34;Masculino;0;1;0;0;0
697178;1550762;Condutor;Ileso;40;Feminino;1;0;0;0;0
697179;1550698;Condutor;Ileso;28;Masculino;1;0;0;0;0
697179;1550699;Condutor;Lesões Graves;53;Masculino;0;0;1;0;0
697180;1550706;Condutor;Ileso;33;Feminino;1;0;0;0;0
697180;1550707;Condutor;Ileso;31;Feminino;1;0;0;0;0
697180;1550708;Condutor;Ileso;32;Masculino;1;0;0;0;0
697181;1550702;Condutor;Ileso;29;Masculino;1;0;0;0;0
697181;1550704;Condutor;Lesões Graves;34;Masculino;0;0;1;0;0
697182;1550722;Condutor;Lesões Leves;43;Masculino;0;1;0;0;0
697182;1550723;Condutor;Ileso;46;Masculino;1;0;0;0;0
697182;1550725;Passageiro;Ileso;25;Masculino;1;0;0;0;0
697182;1550790;Passageiro;Lesões Leves;;Masculino;0;1;0;0;0
697183;1550684;Condutor;Lesões Graves;49;Masculino;0;0;1;0;0
697184;1550691;Condutor;Lesões Leves;31;Masculino;0;1;0;0;0
697184;1550692;Passageiro;Lesões Leves;32;Feminino;0;1;0;0;0
697185;1550868;Condutor;Lesões Graves;27;Masculino;0;0;1;0;0
697186;1550749;Condutor;Ileso;71;Masculino;1;0;0;0;0
697186;1551047;Condutor;Lesões Graves;28;Masculino;0;0;1;0;0
697187;1551014;Condutor;Ileso;63;Masculino;1;0;0;0;0
697187;1551015;Condutor;Lesões Leves;52;Masculino;0;1;0;0;0
697188;1550736;Condutor;Ileso;55;Masculino;1;0;0;0;0
697188;1550737;Condutor;Lesões Leves;72;Masculino;0;1;0;0;0
697189;1550697;Condutor;Lesões Leves;24;Masculino;0;1;0;0;0
697191;1550728;Condutor;Lesões Leves;62;Masculino;0;1;0;0;0
697191;1550729;Condutor;Ileso;26;Masculino;1;0;0;0;0
697192;1550700;Condutor;Ileso;47;Masculino;1;0;0;0;0
697192;1550701;Condutor;Lesões Leves;43;Feminino;0;1;0;0;0
697193;1550741;Condutor;Ileso;36;Masculino;1;0;0;0;0
697193;1550742;Condutor;Lesões Graves;43;Masculino;0;0;1;0;0
697194;1550713;Condutor;Lesões Leves;48;Masculino;0;1;0;0;0
697195;1550720;Condutor;;;;0;0;0;0;1
697195;1550724;Condutor;Ileso;27;Masculino;1;0;0;0;0
697196;1550719;Condutor;Lesões Leves;33;Masculino;0;1;0;0;0
697197;1550716;Condutor;Lesões Graves;24;Masculino;0;0;1;0;0
697197;1550717;Condutor;Ileso;47;Feminino;1;0;0;0;0
697197;1550718;Condutor;Ileso;33;Masculino;1;0;0;0;0
697198;1551052;Condutor;Óbito;53;Masculino;0;0;0;1;0
697198;1551054;Condutor;;;;0;0;0;0;1
697198;1553203;Passageiro;Lesões Graves;40;Feminino;0;0;1;0;0
697198;1553204;Condutor;;;;0;0;0;0;1
697199;1550874;Condutor;Ileso;47;Masculino;1;0;0;0;0
697199;1550875;Condutor;Lesões Leves;46;Feminino;0;1;0;0;0
697200;1550843;Condutor;Lesões Leves;31;Masculino;0;1;0;0;0
697201;1550735;Condutor;Lesões Leves;24;Masculino;0;1;0;0;0
697201;1550795;Testemunha;;;;0;0;0;0;1
697202;1550752;Condutor;;;;0;0;0;0;1
697202;1550753;Condutor;Lesões Leves;27;Masculino;0;1;0;0;0
697202;1552877;Testemunha;;;;0;0;0;0;1
697203;1550750;Condutor;Lesões Leves;42;Masculino;0;1;0;0;0
697203;1550751;Condutor;Ileso;36;Masculino;1;0;0;0;0
697204;1550768;Condutor;Ileso;49;Masculino;1;0;0;0;0
697204;1552854;Condutor;Ileso;55;Masculino;1;0;0;0;0
697204;1552855;Passageiro;Ileso;8;Masculino;1;0;0;0;0
697204;1552858;Passageiro;Lesões Graves;49;Feminino;0;0;1;0;0
697205;1550996;Condutor;Lesões Leves;40;Masculino;0;1;0;0;0
697205;1550997;Condutor;Lesões Leves;51;Masculino;0;1;0;0;0
697206;1550765;Condutor;Lesões Leves;32;Masculino;0;1;0;0;0
697206;1550766;Passageiro;Lesões Leves;29;Masculino;0;1;0;0;0
697206;1550767;Passageiro;Lesões Leves;39;Masculino;0;1;0;0;0
697207;1551059;Condutor;Lesões Leves;21;Masculino;0;1;0;0;0
697208;1550744;Condutor;Lesões Leves;56;Masculino;0;1;0;0;0
697208;1550746;Condutor;Ileso;23;Masculino;1;0;0;0;0
697209;1550756;Condutor;Lesões Leves;19;Masculino;0;1;0;0;0
697210;1550931;Condutor;Lesões Leves;40;Masculino;0;1;0;0;0
697211;1550759;Condutor;Lesões Graves;23;Masculino;0;0;1;0;0
697212;1550774;Condutor;Ileso;40;Feminino;1;0;0;0;0
697212;1550776;Condutor;Lesões Leves;50;Masculino;0;1;0;0;0
697212;1550777;Passageiro;Ileso;19;Masculino;1;0;0;0;0
697212;1550778;Condutor;Lesões Leves;37;Masculino;0;1;0;0;0
697212;1553848;Passageiro;Ileso;36;Feminino;1;0;0;0;0
697213;1551027;Condutor;Ileso;29;Masculino;1;0;0;0;0
697213;1551028;Passageiro;Lesões Leves;23;Masculino;0;1;0;0;0
697215;1550794;Condutor;Ileso;47;Masculino;1;0;0;0;0
697215;1550796;Passageiro;Lesões Graves;35;Feminino;0;0;1;0;0
697216;1550788;Condutor;Lesões Leves;37;Feminino;0;1;0;0;0
697216;1550789;Condutor;Ileso;68;Masculino;1;0;0;0;0
697217;1550986;Condutor;Ileso;61;Masculino;1;0;0;0;0
697217;1550987;Condutor;Lesões Leves;60;Masculino;0;1;0;0;0
697217;1550988;Passageiro;Lesões Leves;66;Feminino;0;1;0;0;0
697218;1550785;Condutor;Ileso;57;Masculino;1;0;0;0;0
697218;1550786;Condutor;Ileso;51;Masculino;1;0;0;0;0
697219;1550779;Condutor;Lesões Leves;72;Masculino;0;1;0;0;0
697221;1550809;Condutor;Lesões Leves;29;Masculino;0;1;0;0;0
697222;1550782;Condutor;Lesões Graves;37;Masculino;0;0;1;0;0
697222;1550784;Passageiro;Lesões Graves;66;Masculino;0;0;1;0;0
697224;1550946;Condutor;Lesões Leves;50;Masculino;0;1;0;0;0
697224;1550947;Condutor;Ileso;51;Masculino;1;0;0;0;0
697226;1550824;Condutor;Ileso;40;Masculino;1;0;0;0;0
697226;1550828;Condutor;Lesões Graves;24;Feminino;0;0;1;0;0
697227;1550791;Condutor;Lesões Graves;16;Masculino;0;0;1;0;0
697228;1550811;Condutor;Ileso;64;Masculino;1;0;0;0;0
697228;1550812;Condutor;;;;0;0;0;0;1
697228;1550813;Condutor;;;;0;0;0;0;1
697229;1550792;Condutor;Lesões Leves;52;Masculino;0;1;0;0;0
697230;1550802;Condutor;Ileso;60;Masculino;1;0;0;0;0
697230;1550804;Passageiro;Ileso;57;Masculino;1;0;0;0;0
697230;1550805;Passageiro;Ileso;26;Masculino;1;0;0;0;0
697230;1550808;Pedestre;Lesões Graves;33;Masculino;0;0;1;0;0
697230;1550815;Testemunha;;;;0;0;0;0;1
697231;1550842;Condutor;Lesões Leves;54;Masculino;0;1;0;0;0
697232;1550852;Condutor;Ileso;42;Masculino;1;0;0;0;0
697232;1550853;Pedestre;Lesões Leves;;Masculino;0;1;0;0;0
697233;1550797;Condutor;Lesões Leves;52;Feminino;0;1;0;0;0
697233;1550880;Condutor;Ileso;44;Masculino;1;0;0;0;0
697234;1550881;Condutor;Lesões Leves;39;Feminino;0;1;0;0;0
